	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	2013	2	13	Aleutians East Borough, Alaska	1141	Fishing	11	2.8	0.6	69.6
1	2013	2	13	Aleutians East Borough, Alaska	2211	Electric power generation, transmission and distribution	22	3.4	10.0	667.0
6	2013	2	13	Aleutians East Borough, Alaska	4451	Grocery stores	44	4.0	44.2	1054.8
14	2013	2	13	Aleutians East Borough, Alaska	5311	Lessors of real estate	53	3.4	4.2	112.2
25	2013	2	13	Aleutians East Borough, Alaska	7224	Drinking places (alcoholic beverages)	72	3.6	17.0	408.2
26	2013	2	13	Aleutians East Borough, Alaska	7225	Restaurants and other eating places	72	3.0	0.2	8.6
29	2016	2	16	Aleutians West Census Area, Alaska	1141	Fishing	11	7.2	2.0	120.6
37	2016	2	16	Aleutians West Census Area, Alaska	3117	Seafood product preparation and packaging	31	9.4	3103.6	78146.8
45	2016	2	16	Aleutians West Census Area, Alaska	4239	Miscellaneous durable goods merchant wholesalers	42	4.0	14.0	1037.8
47	2016	2	16	Aleutians West Census Area, Alaska	4247	Petroleum and petroleum products merchant wholesalers	42	2.8	33.0	2157.6
50	2016	2	16	Aleutians West Census Area, Alaska	4451	Grocery stores	44	4.6	50.0	2345.0
54	2016	2	16	Aleutians West Census Area, Alaska	4543	Direct selling establishments	45	2.6	2.8	246.4
56	2016	2	16	Aleutians West Census Area, Alaska	4831	Deep sea, coastal, and great lakes water transportation	48	3.8	66.0	14490.2
63	2016	2	16	Aleutians West Census Area, Alaska	4885	Freight transportation arrangement	48	3.0	2.0	251.4
75	2016	2	16	Aleutians West Census Area, Alaska	5413	Architectural, engineering, and related services	54	2.0	4.4	237.8
84	2016	2	16	Aleutians West Census Area, Alaska	6214	Outpatient care centers	62	5.4	38.8	2437.0
93	2016	2	16	Aleutians West Census Area, Alaska	7225	Restaurants and other eating places	72	3.8	9.6	220.8
98	2016	2	16	Aleutians West Census Area, Alaska	8139	Business, professional, labor, political, and similar organizations	81	3.8	11.2	648.6
100	2020	2	20	Anchorage Municipality, Alaska	1141	Fishing	11	33.8	57.0	5510.4
104	2020	2	20	Anchorage Municipality, Alaska	2111	Oil and gas extraction	21	13.8	1066.0	226270.6
105	2020	2	20	Anchorage Municipality, Alaska	2122	Metal ore mining	21	4.6	6.2	1166.6
106	2020	2	20	Anchorage Municipality, Alaska	2123	Nonmetallic mineral mining and quarrying	21	10.0	99.4	8034.0
107	2020	2	20	Anchorage Municipality, Alaska	2131	Support activities for mining	21	37.6	5410.4	529214.2
108	2020	2	20	Anchorage Municipality, Alaska	2211	Electric power generation, transmission and distribution	22	11.2	155.8	23686.2
111	2020	2	20	Anchorage Municipality, Alaska	2361	Residential building construction	23	154.6	572.6	34375.4
112	2020	2	20	Anchorage Municipality, Alaska	2362	Nonresidential building construction	23	124.0	3316.2	283172.2
113	2020	2	20	Anchorage Municipality, Alaska	2371	Utility system construction	23	38.6	2030.8	233400.6
114	2020	2	20	Anchorage Municipality, Alaska	2372	Land subdivision	23	3.2	6.4	553.6
115	2020	2	20	Anchorage Municipality, Alaska	2373	Highway, street, and bridge construction	23	28.2	669.0	78563.4
116	2020	2	20	Anchorage Municipality, Alaska	2379	Other heavy and civil engineering construction	23	8.4	70.6	10462.4
117	2020	2	20	Anchorage Municipality, Alaska	2381	Foundation, structure, and building exterior contractors	23	112.4	551.8	42249.8
118	2020	2	20	Anchorage Municipality, Alaska	2382	Building equipment contractors	23	204.0	2340.4	187877.0
119	2020	2	20	Anchorage Municipality, Alaska	2383	Building finishing contractors	23	182.2	640.4	31581.6
120	2020	2	20	Anchorage Municipality, Alaska	2389	Other specialty trade contractors	23	104.6	549.8	61336.2
126	2020	2	20	Anchorage Municipality, Alaska	3117	Seafood product preparation and packaging	31	5.6	19.6	5644.8
127	2020	2	20	Anchorage Municipality, Alaska	3118	Bakeries and tortilla manufacturing	31	8.4	132.8	3501.2
128	2020	2	20	Anchorage Municipality, Alaska	3119	Other food manufacturing	31	4.2	24.0	1068.0
129	2020	2	20	Anchorage Municipality, Alaska	3121	Beverage manufacturing	31	9.6	103.4	3735.0
135	2020	2	20	Anchorage Municipality, Alaska	3212	Veneer, plywood, and engineered wood product manufacturing	32	3.6	53.0	3423.0
136	2020	2	20	Anchorage Municipality, Alaska	3219	Other wood product manufacturing	32	5.2	32.2	2721.2
138	2020	2	20	Anchorage Municipality, Alaska	3231	Printing and related support activities	32	27.0	221.6	10817.8
139	2020	2	20	Anchorage Municipality, Alaska	3241	Petroleum and coal products manufacturing	32	6.4	44.0	3490.0
144	2020	2	20	Anchorage Municipality, Alaska	3261	Plastics product manufacturing	32	5.6	38.8	2029.8
148	2020	2	20	Anchorage Municipality, Alaska	3273	Cement and concrete product manufacturing	32	8.6	82.4	6675.0
153	2020	2	20	Anchorage Municipality, Alaska	3323	Architectural and structural metals manufacturing	33	8.8	82.2	6670.2
155	2020	2	20	Anchorage Municipality, Alaska	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	7.0	100.4	8089.0
163	2020	2	20	Anchorage Municipality, Alaska	3345	Navigational, measuring, electromedical, and control instruments manufacturing	33	2.2	3.8	312.0
167	2020	2	20	Anchorage Municipality, Alaska	3364	Aerospace product and parts manufacturing	33	4.8	36.0	2409.4
169	2020	2	20	Anchorage Municipality, Alaska	3371	Household and institutional furniture and kitchen cabinet manufacturing	33	2.4	4.2	266.0
170	2020	2	20	Anchorage Municipality, Alaska	3372	Office furniture (including fixtures) manufacturing	33	2.8	18.6	966.0
172	2020	2	20	Anchorage Municipality, Alaska	3391	Medical equipment and supplies manufacturing	33	16.6	41.0	3449.0
173	2020	2	20	Anchorage Municipality, Alaska	3399	Other miscellaneous manufacturing	33	7.8	68.4	4827.8
174	2020	2	20	Anchorage Municipality, Alaska	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	26.4	340.2	17593.2
175	2020	2	20	Anchorage Municipality, Alaska	4232	Furniture and home furnishing merchant wholesalers	42	12.0	88.2	6127.2
176	2020	2	20	Anchorage Municipality, Alaska	4233	Lumber and other construction materials merchant wholesalers	42	23.2	387.2	23251.8
177	2020	2	20	Anchorage Municipality, Alaska	4234	Professional and commercial equipment and supplies merchant wholesalers	42	36.0	554.2	39681.2
178	2020	2	20	Anchorage Municipality, Alaska	4235	Metal and mineral (except petroleum) merchant wholesalers	42	4.0	68.6	3654.6
179	2020	2	20	Anchorage Municipality, Alaska	4236	Household appliances and electrical and electronic goods merchant wholesalers	42	24.8	360.8	29686.2
180	2020	2	20	Anchorage Municipality, Alaska	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	22.8	246.2	15705.8
181	2020	2	20	Anchorage Municipality, Alaska	4238	Machinery, equipment, and supplies merchant wholesalers	42	76.6	939.4	75017.2
182	2020	2	20	Anchorage Municipality, Alaska	4239	Miscellaneous durable goods merchant wholesalers	42	25.8	225.8	9933.4
183	2020	2	20	Anchorage Municipality, Alaska	4241	Paper and paper product merchant wholesalers	42	9.0	43.8	2132.0
184	2020	2	20	Anchorage Municipality, Alaska	4242	Drugs and druggists' sundries merchant wholesalers	42	8.0	42.4	2296.6
186	2020	2	20	Anchorage Municipality, Alaska	4244	Grocery and related product merchant wholesalers	42	42.2	1569.0	82695.4
188	2020	2	20	Anchorage Municipality, Alaska	4246	Chemical and allied products merchant wholesalers	42	10.4	109.2	7349.0
189	2020	2	20	Anchorage Municipality, Alaska	4247	Petroleum and petroleum products merchant wholesalers	42	14.4	246.6	23204.4
191	2020	2	20	Anchorage Municipality, Alaska	4249	Miscellaneous nondurable goods merchant wholesalers	42	11.8	93.2	3418.2
192	2020	2	20	Anchorage Municipality, Alaska	4251	Wholesale electronic markets and agents and brokers	42	34.2	229.0	12710.8
193	2020	2	20	Anchorage Municipality, Alaska	4411	Automobile dealers	44	34.2	1183.8	72259.2
194	2020	2	20	Anchorage Municipality, Alaska	4412	Other motor vehicle dealers	44	21.2	222.4	9433.0
195	2020	2	20	Anchorage Municipality, Alaska	4413	Automotive parts, accessories, and tire stores	44	52.4	557.2	20681.8
196	2020	2	20	Anchorage Municipality, Alaska	4421	Furniture stores	44	14.8	57.0	6857.2
197	2020	2	20	Anchorage Municipality, Alaska	4422	Home furnishings stores	44	28.2	261.4	7819.2
198	2020	2	20	Anchorage Municipality, Alaska	4431	Electronics and appliance stores	44	41.8	469.4	12476.2
199	2020	2	20	Anchorage Municipality, Alaska	4441	Building material and supplies dealers	44	62.4	1537.8	55779.0
200	2020	2	20	Anchorage Municipality, Alaska	4442	Lawn and garden equipment and supplies stores	44	7.0	46.2	1354.2
201	2020	2	20	Anchorage Municipality, Alaska	4451	Grocery stores	44	40.8	1526.0	44256.4
