"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Fishers","https://www.facebook.com/AggressivelyFresh","Aggressively Fresh Fishers Market","in","9160 Ford Circle","bedding plants herbs fresh-vegetables grains flour mushrooms nursery-stock soap body-care","","farm","https://aggressivelyfresh.com/","-86.007339","39.973794","46038"
"Amboy ","","Amboy Honey Creek Farms","in","10262 S 800 E","honey","","farm","","-85.9205480","40.6195200","46911"
"Clinton","https://www.facebook.com/ArisFarmAlpacas","Aris Farm Alpacas","in","129 W 1800 S","crafts woodworking soap body-care","","farm","www.ArisFarmAlpacas.com","-87.466855","39.621846","47842"
"North vernon ","","Armand Family Farms","in","9240 n co rd 30 w","eggs fresh-vegetables red-meat non-poultry-meat","","farm","","-85.619821","39.120663","47265"
"Monroe City","","Brads Berry and Peach","in","6066 South State Road 61","fresh-fruits fresh-vegetables honey","","farm","","-87.3339600","38.5897750","47557"
"New Haven","https://www.facebook.com/AdvancedTreeTechnology","Bruick Brothers Produce INC","in","12818 Edgerton Road","","","farm","www.advancedtree.com","-84.9755830","41.0761020","46774"
"New Salisbury","https://www.facebook.com/pages/Bryants-Blueberries/296127074527","Bryant's Blueberries","in","6900 Oak Park Road NE","","","farm","www.bryantsblueberries.com","-86.088252","38.300519","47161"
"Evansville","Facebook.com/budsfarmmarket","Bud's Farm Market","in","3301 S Weinbach Ave","fresh-fruits fresh-vegetables","","farm","budsfarm.com","-87.530205","37.936180","47714"
"Plymouth","www.facebook.com/pages/Childs-Farm/104283862951552","Childs' Farm","in","14118 Peach Road","bedding plants crafts woodworking dry beans eggs herbs fresh-vegetables poultry fowl soap body-care","","farm","www.childsfarm.net","-86.3612930","41.2724336","46563"
"North Vernon","https://www.facebook.com/clarkberryfarm","Clarks Berry Farm","in","8905 West 350 South","fresh-fruits","","farm","","-85.7760690","38.9290890","47265"
"Cloverdale","www.facebook.com/Cliffordfeed","Clifford Feed & Straight From the Farm Market","in","10128 E CR 650 S","bedding plants crafts woodworking herbs fresh-fruits fresh-vegetables red-meat non-poultry-meat soap body-care","","farm","","-86.6671388","39.5658168","46120"
"Lanesville","https://www.facebook.com/DeereFarmsCornMaze","Deere Farms Corn Maze and Pumpkin Patch","in","1565 Saint Johns Church Road NE","baked-goods bedding plants","","farm","www.deerefarms.com","-85.9694093","38.2233474","47136"
"Sunman","https://www.facebook.com/ForkRightFarm","Fork Right Farm","in","8495 E CR 900 N","red-meat non-poultry-meat","","farm","www.forkrightfarm.com","-85.103989","39.203497","47041"
"Sheridan","","Garden of Good","in","206 N 46 W Hamilton Co","fresh-fruits fresh-vegetables","","farm","","-86.240938","40.083722","46069"
"Leopold","https://www.facebook.com/Grasscorp.net/","Grass Corp.","in","15606 Oriole Road","dairy products eggs pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","https://grasscorp.net/","-86.522822","38.165649","47551"
"Leesburg","","Green Acres produce, LLC","in","5975e 500n","fresh-vegetables","","farm","","-85.7299150","41.3068150","46538"
