STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
12,053,12053,Hernando,Hernando County,-82.4662272,28.5730426,Florida,FL
12,129,12129,Wakulla,Wakulla County,-84.3748463,30.139432,Florida,FL
12,131,12131,Walton,Walton County,-86.1766139,30.6312106,Florida,FL
12,127,12127,Volusia,Volusia County,-81.161792,29.057769,Florida,FL
12,051,12051,Hendry,Hendry County,-81.1521142,26.539967,Florida,FL
12,095,12095,Orange,Orange County,-81.3232839,28.5143906,Florida,FL
12,011,12011,Broward,Broward County,-80.4766834,26.1935353,Florida,FL
12,099,12099,Palm Beach,Palm Beach County,-80.4483542,26.6491257,Florida,FL
12,041,12041,Gilchrist,Gilchrist County,-82.7958011,29.7234556,Florida,FL
12,086,12086,Miami-Dade,Miami-Dade County,-80.4970989,25.6105799,Florida,FL
12,055,12055,Highlands,Highlands County,-81.3423534,27.3410799,Florida,FL
12,017,12017,Citrus,Citrus County,-82.5248099,28.8436402,Florida,FL
12,093,12093,Okeechobee,Okeechobee County,-80.8873884,27.3855924,Florida,FL
12,109,12109,St. Johns,St. Johns County,-81.4000404,29.8904875,Florida,FL
12,027,12027,DeSoto,DeSoto County,-81.8062531,27.1905809,Florida,FL
12,043,12043,Glades,Glades County,-81.1908197,26.9548102,Florida,FL
12,081,12081,Manatee,Manatee County,-82.3687669,27.4816825,Florida,FL
12,013,12013,Calhoun,Calhoun County,-85.1979155,30.3888013,Florida,FL
12,069,12069,Lake,Lake County,-81.7122822,28.7641128,Florida,FL
12,103,12103,Pinellas,Pinellas County,-82.7395188,27.9031078,Florida,FL
12,037,12037,Franklin,Franklin County,-84.7991742,29.8101756,Florida,FL
12,101,12101,Pasco,Pasco County,-82.4648324,28.3077107,Florida,FL
12,119,12119,Sumter,Sumter County,-82.0743472,28.7141008,Florida,FL
12,117,12117,Seminole,Seminole County,-81.1319894,28.6900918,Florida,FL
12,007,12007,Bradford,Bradford County,-82.1666793,29.9523863,Florida,FL
12,031,12031,Duval,Duval County,-81.6481132,30.3352449,Florida,FL
12,085,12085,Martin,Martin County,-80.3982011,27.0836036,Florida,FL
12,029,12029,Dixie,Dixie County,-83.1956656,29.5808994,Florida,FL
12,033,12033,Escambia,Escambia County,-87.3388996,30.6116382,Florida,FL
12,087,12087,Monroe,Monroe County,-80.9532703,24.7688833,Florida,FL
12,035,12035,Flagler,Flagler County,-81.2862532,29.4748909,Florida,FL
12,071,12071,Lee,Lee County,-81.8919943,26.5590348,Florida,FL
12,005,12005,Bay,Bay County,-85.6316798,30.2382176,Florida,FL
12,107,12107,Putnam,Putnam County,-81.7320389,29.5938964,Florida,FL
12,065,12065,Jefferson,Jefferson County,-83.8908594,30.4245577,Florida,FL
12,067,12067,Lafayette,Lafayette County,-83.1785097,29.9900661,Florida,FL
12,047,12047,Hamilton,Hamilton County,-82.9510714,30.4911868,Florida,FL
12,075,12075,Levy,Levy County,-82.783462,29.2844566,Florida,FL
12,105,12105,Polk,Polk County,-81.6935337,27.9536488,Florida,FL
12,111,12111,St. Lucie,St. Lucie County,-80.4435357,27.3798137,Florida,FL
12,091,12091,Okaloosa,Okaloosa County,-86.5941872,30.665851,Florida,FL
12,023,12023,Columbia,Columbia County,-82.6233712,30.2216509,Florida,FL
12,059,12059,Holmes,Holmes County,-85.8159385,30.8620072,Florida,FL
12,021,12021,Collier,Collier County,-81.4009553,26.118786,Florida,FL
12,003,12003,Baker,Baker County,-82.3022838,30.3244416,Florida,FL
12,115,12115,Sarasota,Sarasota County,-82.3658351,27.1843855,Florida,FL
12,121,12121,Suwannee,Suwannee County,-82.9927542,30.1892438,Florida,FL
12,123,12123,Taylor,Taylor County,-83.6094825,30.0099084,Florida,FL
12,125,12125,Union,Union County,-82.366918,30.0542796,Florida,FL
12,019,12019,Clay,Clay County,-81.8650364,29.9865835,Florida,FL
12,079,12079,Madison,Madison County,-83.4704159,30.4472325,Florida,FL
12,097,12097,Osceola,Osceola County,-81.1393116,28.0590267,Florida,FL
12,083,12083,Marion,Marion County,-82.0431004,29.2028047,Florida,FL
12,063,12063,Jackson,Jackson County,-85.2088141,30.7892485,Florida,FL
12,001,12001,Alachua,Alachua County,-82.357221,29.6757403,Florida,FL
12,049,12049,Hardee,Hardee County,-81.8215798,27.4928458,Florida,FL
12,089,12089,Nassau,Nassau County,-81.7650867,30.6059629,Florida,FL
12,133,12133,Washington,Washington County,-85.6627968,30.6022166,Florida,FL
12,113,12113,Santa Rosa,Santa Rosa County,-87.01289,30.7012689,Florida,FL
12,009,12009,Brevard,Brevard County,-80.7003334,28.2983112,Florida,FL
12,077,12077,Liberty,Liberty County,-84.8685805,30.2598494,Florida,FL
12,061,12061,Indian River,Indian River County,-80.5747894,27.7005283,Florida,FL
12,039,12039,Gadsden,Gadsden County,-84.6126072,30.5786866,Florida,FL
12,045,12045,Gulf,Gulf County,-85.2565366,29.9072571,Florida,FL
12,073,12073,Leon,Leon County,-84.2778004,30.4593104,Florida,FL
12,057,12057,Hillsborough,Hillsborough County,-82.3497186,27.9066072,Florida,FL
12,015,12015,Charlotte,Charlotte County,-81.9412782,26.8689745,Florida,FL
