	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	31001	31	1	Adams County, Nebraska	115112	Soil preparation, planting, and cultivating	11	2.4	2.6	392.0
6	31001	31	1	Adams County, Nebraska	236115	New single-family housing construction (except for-sale builders)	23	9.4	21.2	653.6
7	31001	31	1	Adams County, Nebraska	236117	New housing for-sale builders	23	3.0	9.0	363.0
8	31001	31	1	Adams County, Nebraska	236118	Residential remodelers	23	16.4	31.0	892.2
9	31001	31	1	Adams County, Nebraska	236220	Commercial and institutional building construction	23	4.2	55.4	2087.2
12	31001	31	1	Adams County, Nebraska	237310	Highway, street, and bridge construction	23	3.0	174.6	16187.4
13	31001	31	1	Adams County, Nebraska	238110	Poured concrete foundation and structure contractors	23	7.2	23.6	1322.0
18	31001	31	1	Adams County, Nebraska	238170	Siding contractors	23	4.6	8.0	254.8
20	31001	31	1	Adams County, Nebraska	238210	Electrical contractors and other wiring installation contractors	23	12.6	101.8	4407.4
21	31001	31	1	Adams County, Nebraska	238220	Plumbing, heating, and air-conditioning contractors	23	18.2	119.0	4642.4
22	31001	31	1	Adams County, Nebraska	238290	Other building equipment contractors	23	2.2	0.0	147.6
24	31001	31	1	Adams County, Nebraska	238320	Painting and wall covering contractors	23	4.2	5.2	113.4
29	31001	31	1	Adams County, Nebraska	238990	All other specialty trade contractors	23	2.6	2.4	149.2
40	31001	31	1	Adams County, Nebraska	321920	Wood container and pallet manufacturing	32	3.0	50.0	1743.8
51	31001	31	1	Adams County, Nebraska	326199	All other plastics product manufacturing	32	2.2	24.0	797.6
62	31001	31	1	Adams County, Nebraska	332710	Machine shops	33	4.0	9.8	670.4
98	31001	31	1	Adams County, Nebraska	423820	Farm and garden machinery and equipment merchant wholesalers	42	3.4	25.0	1418.2
99	31001	31	1	Adams County, Nebraska	423830	Industrial machinery and equipment merchant wholesalers	42	3.6	19.8	895.0
102	31001	31	1	Adams County, Nebraska	423930	Recyclable material merchant wholesalers	42	2.8	4.4	140.8
107	31001	31	1	Adams County, Nebraska	424510	Grain and field bean merchant wholesalers	42	10.8	75.4	3894.4
110	31001	31	1	Adams County, Nebraska	424690	Other chemical and allied products merchant wholesalers	42	4.6	10.2	531.6
113	31001	31	1	Adams County, Nebraska	424910	Farm supplies merchant wholesalers	42	9.8	81.6	3650.2
116	31001	31	1	Adams County, Nebraska	425120	Wholesale trade agents and brokers	42	3.4	3.0	164.4
117	31001	31	1	Adams County, Nebraska	441110	New car dealers	44	6.4	133.6	5334.2
118	31001	31	1	Adams County, Nebraska	441120	Used car dealers	44	7.6	9.2	643.0
121	31001	31	1	Adams County, Nebraska	441310	Automotive parts and accessories stores	44	7.6	59.2	1873.0
122	31001	31	1	Adams County, Nebraska	441320	Tire dealers	44	2.6	4.2	156.0
126	31001	31	1	Adams County, Nebraska	443142	Electronics stores	44	7.0	26.6	897.4
130	31001	31	1	Adams County, Nebraska	444190	Other building material dealers	44	9.0	68.4	2867.2
132	31001	31	1	Adams County, Nebraska	444220	Nursery, garden center, and farm supply stores	44	3.0	25.8	936.6
133	31001	31	1	Adams County, Nebraska	445110	Supermarkets and other grocery (except convenience) stores	44	5.4	305.2	5426.4
139	31001	31	1	Adams County, Nebraska	446110	Pharmacies and drug stores	44	7.0	92.8	3701.4
143	31001	31	1	Adams County, Nebraska	446199	All other health and personal care stores	44	4.2	3.6	172.6
144	31001	31	1	Adams County, Nebraska	447110	Gasoline stations with convenience stores	44	16.0	98.8	1832.4
145	31001	31	1	Adams County, Nebraska	447190	Other gasoline stations	44	5.0	22.0	885.0
147	31001	31	1	Adams County, Nebraska	448120	Women's clothing stores	44	3.0	7.8	162.6
150	31001	31	1	Adams County, Nebraska	448210	Shoe stores	44	2.4	4.8	68.0
151	31001	31	1	Adams County, Nebraska	448310	Jewelry stores	44	2.2	2.0	38.6
158	31001	31	1	Adams County, Nebraska	452990	All other general merchandise stores	45	4.2	41.6	538.8
159	31001	31	1	Adams County, Nebraska	453110	Florists	45	3.8	7.8	145.6
162	31001	31	1	Adams County, Nebraska	453310	Used merchandise stores	45	3.0	20.0	661.2
167	31001	31	1	Adams County, Nebraska	454390	Other direct selling establishments	45	3.4	8.6	311.8
169	31001	31	1	Adams County, Nebraska	484110	General freight trucking, local	48	5.8	1.6	72.0
170	31001	31	1	Adams County, Nebraska	484121	General freight trucking, long-distance, truckload	48	10.6	107.8	4215.2
172	31001	31	1	Adams County, Nebraska	484220	Specialized freight (except used goods) trucking, local	48	10.2	11.4	927.8
173	31001	31	1	Adams County, Nebraska	484230	Specialized freight (except used goods) trucking, long-distance	48	4.2	2.0	112.4
190	31001	31	1	Adams County, Nebraska	522110	Commercial banking	52	14.2	176.8	7550.0
194	31001	31	1	Adams County, Nebraska	523120	Securities brokerage	52	7.8	23.2	2558.0
199	31001	31	1	Adams County, Nebraska	524113	Direct life insurance carriers	52	2.4	1.2	20.8
202	31001	31	1	Adams County, Nebraska	524210	Insurance agencies and brokerages	52	31.4	131.4	5477.0
204	31001	31	1	Adams County, Nebraska	531110	Lessors of residential buildings and dwellings	53	9.4	22.0	604.2
205	31001	31	1	Adams County, Nebraska	531120	Lessors of nonresidential buildings (except miniwarehouses)	53	8.4	3.8	59.8
207	31001	31	1	Adams County, Nebraska	531190	Lessors of other real estate property	53	3.2	1.6	40.8
208	31001	31	1	Adams County, Nebraska	531210	Offices of real estate agents and brokers	53	14.4	16.2	679.4
209	31001	31	1	Adams County, Nebraska	531311	Residential property managers	53	3.8	4.4	127.8
211	31001	31	1	Adams County, Nebraska	531320	Offices of real estate appraisers	53	2.0	1.2	51.2
214	31001	31	1	Adams County, Nebraska	532210	Consumer electronics and appliances rental	53	2.4	5.8	282.8
222	31001	31	1	Adams County, Nebraska	541110	Offices of lawyers	54	11.0	67.4	3161.4
226	31001	31	1	Adams County, Nebraska	541213	Tax preparation services	54	3.0	11.8	122.6
227	31001	31	1	Adams County, Nebraska	541219	Other accounting services	54	4.6	3.0	122.8
233	31001	31	1	Adams County, Nebraska	541512	Computer systems design services	54	2.4	3.8	160.6
234	31001	31	1	Adams County, Nebraska	541611	Administrative management and general management consulting services	54	5.0	5.8	296.6
238	31001	31	1	Adams County, Nebraska	541690	Other scientific and technical consulting services	54	2.6	4.0	171.2
239	31001	31	1	Adams County, Nebraska	541810	Advertising agencies	54	3.0	15.6	1113.4
242	31001	31	1	Adams County, Nebraska	541921	Photography studios, portrait	54	3.4	1.8	55.8
243	31001	31	1	Adams County, Nebraska	541940	Veterinary services	54	4.8	51.8	1608.6
245	31001	31	1	Adams County, Nebraska	551114	Corporate, subsidiary, and regional managing offices	55	3.0	47.2	2603.6
247	31001	31	1	Adams County, Nebraska	561311	Employment placement agencies	56	2.2	26.8	477.8
259	31001	31	1	Adams County, Nebraska	561710	Exterminating and pest control services	56	3.6	9.2	381.4
260	31001	31	1	Adams County, Nebraska	561720	Janitorial services	56	9.4	40.2	650.0
261	31001	31	1	Adams County, Nebraska	561730	Landscaping services	56	13.2	26.0	798.4
264	31001	31	1	Adams County, Nebraska	561990	All other support services	56	3.0	9.2	524.2
265	31001	31	1	Adams County, Nebraska	562111	Solid waste collection	56	3.0	23.8	1498.0
268	31001	31	1	Adams County, Nebraska	611110	Elementary and secondary schools	61	4.4	106.2	2266.6
271	31001	31	1	Adams County, Nebraska	611610	Fine arts schools	61	2.4	6.2	29.0
274	31001	31	1	Adams County, Nebraska	621111	Offices of physicians (except mental health specialists)	62	24.0	250.8	23711.0
276	31001	31	1	Adams County, Nebraska	621210	Offices of dentists	62	13.8	116.2	5777.6
