STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
53,069,53069,Wahkiakum,Wahkiakum County,-123.4244583,46.2946377,Washington,WA
53,041,53041,Lewis,Lewis County,-122.3774443,46.5800714,Washington,WA
53,031,53031,Jefferson,Jefferson County,-123.5270572,47.8057075,Washington,WA
53,013,53013,Columbia,Columbia County,-117.9116345,46.2928505,Washington,WA
53,037,53037,Kittitas,Kittitas County,-120.6767092,47.1244411,Washington,WA
53,061,53061,Snohomish,Snohomish County,-121.936784,48.070464,Washington,WA
53,077,53077,Yakima,Yakima County,-120.7401446,46.4565581,Washington,WA
53,047,53047,Okanogan,Okanogan County,-119.7422347,48.5484533,Washington,WA
53,063,53063,Spokane,Spokane County,-117.4033714,47.6203752,Washington,WA
53,029,53029,Island,Island County,-122.6706492,48.1585538,Washington,WA
53,009,53009,Clallam,Clallam County,-123.8898599,48.1109034,Washington,WA
53,065,53065,Stevens,Stevens County,-117.8544544,48.388727,Washington,WA
53,051,53051,Pend Oreille,Pend Oreille County,-117.2321913,48.5438247,Washington,WA
53,073,53073,Whatcom,Whatcom County,-121.8364325,48.8426531,Washington,WA
53,007,53007,Chelan,Chelan County,-120.619041,47.8609739,Washington,WA
53,003,53003,Asotin,Asotin County,-117.2277813,46.1818612,Washington,WA
53,019,53019,Ferry,Ferry County,-118.5335894,48.4732563,Washington,WA
53,017,53017,Douglas,Douglas County,-119.6946219,47.7417625,Washington,WA
53,005,53005,Benton,Benton County,-119.5166594,46.2281252,Washington,WA
53,023,53023,Garfield,Garfield County,-117.5367111,46.4294779,Washington,WA
53,033,53033,King,King County,-121.833996,47.4905993,Washington,WA
53,049,53049,Pacific,Pacific County,-123.7824193,46.5565866,Washington,WA
53,039,53039,Klickitat,Klickitat County,-120.7793049,45.8704463,Washington,WA
53,055,53055,San Juan,San Juan County,-123.1037693,48.5071904,Washington,WA
53,027,53027,Grays Harbor,Grays Harbor County,-123.8267349,47.1137324,Washington,WA
53,015,53015,Cowlitz,Cowlitz County,-122.6784596,46.1967854,Washington,WA
53,071,53071,Walla Walla,Walla Walla County,-118.4803697,46.2546057,Washington,WA
53,025,53025,Grant,Grant County,-119.467788,47.2136328,Washington,WA
53,001,53001,Adams,Adams County,-118.5128614,47.0112378,Washington,WA
53,011,53011,Clark,Clark County,-122.4859533,45.7717295,Washington,WA
53,043,53043,Lincoln,Lincoln County,-118.4176925,47.5827433,Washington,WA
53,035,53035,Kitsap,Kitsap County,-122.6496339,47.6395948,Washington,WA
53,075,53075,Whitman,Whitman County,-117.5353898,46.9059441,Washington,WA
53,045,53045,Mason,Mason County,-123.1738498,47.3541257,Washington,WA
53,057,53057,Skagit,Skagit County,-121.8157703,48.4932917,Washington,WA
53,053,53053,Pierce,Pierce County,-122.1532402,47.0514128,Washington,WA
53,067,53067,Thurston,Thurston County,-122.8301524,46.9358216,Washington,WA
53,021,53021,Franklin,Franklin County,-118.9069436,46.5345799,Washington,WA
53,059,53059,Skamania,Skamania County,-121.9532319,46.0247853,Washington,WA
