	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
11	38001	38	1	Adams County, North Dakota	238220	Plumbing, heating, and air-conditioning contractors	23	1.8	0.6	26.6
36	38001	38	1	Adams County, North Dakota	452990	All other general merchandise stores	45	2.4	7.6	216.0
54	38001	38	1	Adams County, North Dakota	524210	Insurance agencies and brokerages	52	4.0	5.8	416.6
79	38001	38	1	Adams County, North Dakota	722410	Drinking places (alcoholic beverages)	72	2.2	0.0	16.4
80	38001	38	1	Adams County, North Dakota	722511	Full-service restaurants	72	4.6	44.0	370.4
82	38001	38	1	Adams County, North Dakota	811111	General automotive repair	81	2.2	0.8	12.6
94	38003	38	3	Barnes County, North Dakota	236118	Residential remodelers	23	5.4	13.4	283.2
95	38003	38	3	Barnes County, North Dakota	236220	Commercial and institutional building construction	23	2.2	7.4	409.6
101	38003	38	3	Barnes County, North Dakota	238110	Poured concrete foundation and structure contractors	23	3.6	12.8	1088.0
104	38003	38	3	Barnes County, North Dakota	238160	Roofing contractors	23	1.6	0.6	16.2
106	38003	38	3	Barnes County, North Dakota	238210	Electrical contractors and other wiring installation contractors	23	9.8	85.2	4720.8
107	38003	38	3	Barnes County, North Dakota	238220	Plumbing, heating, and air-conditioning contractors	23	6.4	23.4	1516.0
109	38003	38	3	Barnes County, North Dakota	238330	Flooring contractors	23	4.0	7.8	116.4
112	38003	38	3	Barnes County, North Dakota	238910	Site preparation contractors	23	5.4	7.2	830.6
128	38003	38	3	Barnes County, North Dakota	423820	Farm and garden machinery and equipment merchant wholesalers	42	3.8	50.4	4136.4
136	38003	38	3	Barnes County, North Dakota	424510	Grain and field bean merchant wholesalers	42	6.0	40.8	2542.2
138	38003	38	3	Barnes County, North Dakota	424910	Farm supplies merchant wholesalers	42	4.0	25.2	2056.8
140	38003	38	3	Barnes County, North Dakota	425120	Wholesale trade agents and brokers	42	2.6	1.2	86.0
141	38003	38	3	Barnes County, North Dakota	441110	New car dealers	44	3.0	34.2	1881.0
145	38003	38	3	Barnes County, North Dakota	441310	Automotive parts and accessories stores	44	4.2	26.4	729.2
155	38003	38	3	Barnes County, North Dakota	445110	Supermarkets and other grocery (except convenience) stores	44	3.8	104.4	1748.8
157	38003	38	3	Barnes County, North Dakota	446110	Pharmacies and drug stores	44	4.0	43.0	1430.8
158	38003	38	3	Barnes County, North Dakota	447110	Gasoline stations with convenience stores	44	3.4	30.4	1013.2
163	38003	38	3	Barnes County, North Dakota	453110	Florists	45	2.2	0.0	9.8
167	38003	38	3	Barnes County, North Dakota	484121	General freight trucking, long-distance, truckload	48	3.8	5.6	185.8
169	38003	38	3	Barnes County, North Dakota	484220	Specialized freight (except used goods) trucking, local	48	5.0	2.8	286.6
170	38003	38	3	Barnes County, North Dakota	484230	Specialized freight (except used goods) trucking, long-distance	48	4.6	5.0	179.8
174	38003	38	3	Barnes County, North Dakota	488510	Freight transportation arrangement	48	2.4	4.2	236.6
183	38003	38	3	Barnes County, North Dakota	522110	Commercial banking	52	6.2	71.8	3594.2
188	38003	38	3	Barnes County, North Dakota	524210	Insurance agencies and brokerages	52	12.6	21.6	1720.8
198	38003	38	3	Barnes County, North Dakota	541211	Offices of certified public accountants	54	3.0	15.4	442.8
211	38003	38	3	Barnes County, North Dakota	551114	Corporate, subsidiary, and regional managing offices	55	2.6	7.2	377.4
213	38003	38	3	Barnes County, North Dakota	561730	Landscaping services	56	5.2	6.6	328.6
222	38003	38	3	Barnes County, North Dakota	621210	Offices of dentists	62	2.4	9.6	439.8
223	38003	38	3	Barnes County, North Dakota	621310	Offices of chiropractors	62	3.0	7.4	147.8
231	38003	38	3	Barnes County, North Dakota	624120	Services for the elderly and persons with disabilities	62	2.6	78.8	1222.4
235	38003	38	3	Barnes County, North Dakota	624410	Child day care services	62	4.0	31.0	651.6
